5151	8259	1403460744
5151	8256	1403460755
5151	8235	1403460758
5151	8239	1403460773
5151	8312	1403460774
5151	937	1403460820
5151	1372	1403460828
5151	2122	1403460837
5151	3017	1403460840
5151	1370	1403460842
5151	2753	1403460850
5151	3649	1403460880
5151	6521	1403460883
5151	6097	1403460886
5151	3035	1403460891
5151	1620	1403460900
5151	6310	1403460908
5151	4069	1403460925
5151	2936	1403460977
5151	3657	1403460991
5151	2937	1403460993
5151	416	1403461004
5151	8215	1403461682
5151	8320	1403461701
5151	8323	1403461833
5151	8238	1403461849
5151	8392	1403461870
5151	583	1403637454
5151	6532	1403637459
5151	5299	1407617301
5151	3975	1407617614
5151	3764	1407617661
5151	2315	1407617678
5151	2635	1407617682
5151	5973	1407617697
5151	8455	1407617738
5151	7073	1407617748
5151	5253	1407617755
5151	2476	1407617774
5151	1008	1407617830
5151	1222	1407617833
5151	362	1407617838
5151	351	1407617845
5151	473	1407617852
5151	2081	1407617856
5151	551	1407617864
5151	37	1407618878
5151	543	1407618992
5151	8429	1407619805
5151	8509	1412967449
5151	8459	1412967458
5151	4823	1412967530
5151	6795	1412967541
5151	6937	1412967546
5151	3873	1412967834
5151	1983	1412967844
5151	7112	1412967862
5151	1949	1412967877
5151	3326	1412967924
5151	1735	1412967978
5151	629	1412967983
5151	7678	1412967987
5151	6569	1412967989
5151	5196	1412968057
5151	7389	1412968153
5151	636	1412968166
5151	1525	1412968210
5151	5936	1413055282
5151	950	1417378078
5151	261	1417378080
5151	939	1417378082
5151	1029	1417378089
5151	5931	1417378092
5151	1530	1417378095
5151	6387	1417378121
5151	6451	1417378446
5151	2051	1417378450
5151	4667	1417378457
5151	7941	1418062991
5151	7275	1418063012
5151	7972	1418063017
5151	5392	1418063030
5151	6507	1418063085
5151	520	1418063134
5151	3021	1418063141
5151	5262	1418063157
5151	7612	1418063166
5151	8639	1418063173
5151	8349	1418063180
5151	8362	1418063184
5151	8620	1418063202
5151	2023	1418063222
5151	1531	1418063227
5151	7802	1418063237
5151	6381	1418063254
5151	1092	1418063292
5151	832	1418063296
5151	455	1418063303
5151	6244	1418063317
5151	5774	1418063364
5151	8485	1418063384
5151	8481	1418063411
5151	7727	1418063440
5151	7986	1418063462
5151	8106	1418063469
5151	6778	1418063513
5151	5295	1418063518
5151	8588	1418063541
5151	5520	1418063547
5151	359	1418063557
5151	4374	1418063571
5151	544	1418846818
5151	7490	1418846850
5151	6516	1418846853
5151	7500	1418846865
5151	8347	1418846877
5151	8330	1418846905
5151	175	1418846918
5151	1330	1418846922
5151	2236	1418846927
5151	8066	1418846981
5151	1203	1418846999
5151	7358	1418847003
5151	1443	1418847014
5151	1519	1418847026
5151	1521	1418847031
5151	1846	1418847038
5151	7246	1418847046
5151	7090	1418926516
5151	5829	1418926520
5151	7442	1418926532
5151	7689	1418926552
5151	6093	1418926598
5151	6186	1418932060
5151	1323	1418932074
5151	3609	1418932147
5151	4079	1418932149
5151	3892	1418932153
5151	8223	1418932178
5151	3234	1418932197
5151	7583	1418932202
5151	969	1418932215
5151	3603	1418932236
5151	1435	1419025142
5151	4828	1419025150
5151	3673	1419025153
5151	4160	1419025155
5151	2071	1419025163
5151	7447	1419025199
5151	6781	1419025209
5151	5907	1419025243
5151	7394	1419025376
5151	3392	1419025398
5151	5190	1419025402
5151	7103	1419025406
5151	8669	1419793939
5151	8672	1419794090
5151	8678	1419794135
5151	8629	1419794206
5151	8633	1419794218
5151	8628	1419794255
5151	8564	1419794281
5151	7019	1419794430
5151	7954	1419794434
5151	7489	1419794453
5151	6289	1419794505
5151	7065	1419794523
5151	6254	1419794605
5151	7931	1419794692
5151	3438	1419794704
5151	3066	1419794718
5151	621	1419794740
5151	7407	1419794777
5151	2653	1419794797
5151	6942	1419794800
5151	5017	1419794804
5151	4257	1419794816
5151	7257	1419794924
5151	38	1419795031
5151	55	1419795052
5151	71	1419795113
5151	941	1419795311
5151	7336	1419795323
5151	7989	1419795339
5151	4450	1419795351
5151	954	1419795364
5151	7479	1419795367
5151	7801	1419795371
5151	2391	1419795374
5151	7248	1419795394
5151	546	1419795406
5151	7549	1421521681
5151	5412	1421521732
5151	4182	1421521738
5151	2989	1421521749
5151	6789	1421521751
5151	5778	1421521760
5151	4455	1421521954
5151	6920	1423422268
5151	6809	1423422271
5151	7312	1423422284
5151	8410	1423422297
5151	8603	1423422308
5151	7808	1423422327
5151	1868	1423422347
5151	7917	1423422377
5151	635	1423422395
5151	6234	1423422539
5151	6523	1427558171
5151	2058	1427558183
5151	6682	1427558186
5151	7499	1427558206
5151	7513	1427558240
5151	6184	1427558491
5151	7913	1427558499
5151	6567	1427558503
5151	5816	1427558524
5151	7409	1427558538
5151	6798	1427558545
5151	7915	1427558669
5151	8171	1427558933
5151	1003	1428775428
5151	961	1428775441
5151	1542	1428775446
5151	6243	1428775459
5151	8958	1436989124
5151	8956	1436989145
5151	8923	1436989206
5151	8894	1436989597
5151	8715	1436989603
5151	8872	1436989795
5151	9009	1436989816
5151	978	1436989924
5151	2719	1436989941
5151	291	1436989949
5151	7654	1436989953
5151	8473	1439751899
5151	8924	1439752061
5151	8720	1441392878
5151	8934	1441392913
5151	2269	1441392954
5151	2188	1441392960
5151	2881	1441392970
5151	1847	1441393000
5151	8185	1441393005
5151	1376	1441393015
5151	7406	1441393020
5151	5404	1441393027
5151	7680	1441393049
5151	7696	1441393053
5151	8580	1441393075
5151	1667	1441393080
5151	6760	1441393230
5151	3357	1441393840
5151	8578	1441393892
5151	9036	1441393919
5151	9049	1441393974
5151	9031	1441394001
5151	9028	1441394002
5151	5952	1441826836
5151	1745	1441826867
5151	5335	1441826871
5151	3096	1441826878
5151	1801	1441826921
5151	6710	1441826928
5151	7340	1441826938
5151	5290	1441826943
5151	3838	1441826946
5151	7961	1441826957
5151	8097	1441826975
5151	7124	1441826981
5152	179	1307905797
5152	2120	1307905804
5152	1864	1307905816
5152	2259	1307905845
5152	2200	1307905862
5152	1105	1307905878
5152	877	1307905898
5152	1466	1307905911
5152	964	1307905945
5152	789	1307905957
5152	1756	1307905970
5152	3664	1307906020
5152	2726	1307906057
5152	1357	1307906072
5152	2618	1307906080
5152	7048	1307906345
5152	768	1307906372
5152	1008	1307906647
5152	7654	1307906652
5152	743	1307906672
5152	6365	1307906679
5152	7124	1307906685
5152	4831	1307906727
5152	939	1307906966
5152	1000	1307906969
5152	3247	1307906981
5152	696	1307907013
5152	2788	1307907026
5152	942	1307907031
5152	7500	1307907049
5152	314	1307907071
5152	2265	1307907122
5152	980	1307908267
5152	4591	1307945581
5152	723	1307945605
5152	6463	1307948222
5152	83	1308007653
5152	988	1308024986
5152	953	1308025032
5152	949	1308025043
5152	945	1308084015
5152	948	1308084034
5152	6350	1308084039
5152	902	1308084085
5152	1010	1308084090
5152	962	1308084128
5152	1040	1308084157
5152	6648	1308084198
5152	4188	1308084202
5152	5597	1308138832
5152	5555	1309069525
5152	6665	1309069586
5152	7659	1309585079
5152	7517	1310787896
5152	639	1310788122
5152	6957	1310804277
5152	4950	1311834931
5152	1257	1315262432
5152	8097	1362016549
5152	8090	1362016565
5152	7449	1362016591
5152	1461	1362016593
5152	2560	1362016600
5152	733	1362016608
5152	5699	1362016752
5153	261	1500370339
5153	937	1500370341
5153	939	1500370343
5153	314	1500370344
5153	1983	1500370345
5153	950	1500370347
5153	4828	1500370349
5153	1029	1500370351
5153	8391	1500370367
5153	7961	1500370369
5153	8056	1500370371
5153	8022	1500370373
5153	8606	1500370376
5153	7879	1500370378
5153	6745	1500370398
5153	4160	1500370399
5153	3673	1500370423
5153	7406	1500370425
5153	8509	1500370426
5153	544	1500370430
5153	941	1500370434
5153	832	1500370436
5153	5952	1500370439
5153	8725	1500370440
5153	7052	1500370441
5153	8410	1500370443
5153	6778	1500370444
5154	652	850466616
5154	631	850466616
5154	583	850466616
5154	153	850466616
5154	92	850466616
5154	61	850466616
5154	53	850466616
5154	37	850466616
5154	629	850466642
5154	43	850466642
5154	41	850466642
5154	655	850466660
5154	659	850466679
5154	1083	850466719
5154	1110	850466810
5154	1088	850466810
5154	1087	850466810
5154	847	850466810
5154	656	850466810
5154	854	850467063
5154	1080	850467078
5154	695	850467118
5154	543	850467365
5154	339	850467365
5154	334	850467366
5154	175	850467366
5154	46	850467366
5154	371	850467368
5154	978	850467408
5154	941	850467408
5154	939	850467408
5154	938	850467408
5154	937	850467408
5154	902	850467408
5154	1016	850467425
5154	954	850467425
5154	731	850467425
5154	1003	850467444
5154	876	850467444
5154	3708	850467468
5155	652	856736119
5155	631	856736119
5155	583	856736119
5155	37	856736119
5155	61	856736119
5155	68	856736119
5155	92	856736119
5155	121	856736119
5155	153	856736119
5155	629	856736172
5155	557	856736172
5155	39	856736172
5155	42	856736172
5155	70	856736172
5155	854	856736173
5155	658	856736173
5155	43	856736173
5155	659	856736227
5155	656	856736227
5155	614	856736227
5155	586	856736227
5155	84	856736227
5155	89	856736227
5155	261	856736227
5155	370	856736227
5155	1083	856736262
5155	588	856736262
5155	570	856736262
5155	152	856736262
5155	667	856736290
5155	621	856736290
5155	125	856736290
5155	695	856736316
5155	643	856736316
5155	103	856736316
5155	62	856736347
5155	1112	856736374
5155	1091	856736374
5155	605	856736374
5155	850	856736405
5155	705	856736405
5155	693	856736405
5155	664	856736405
5155	1110	856736427
5155	925	856736427
5155	1124	856736477
5155	107	856736477
5155	569	856736505
5155	1122	856736519
5155	786	856736563
5155	1139	856736579
5155	1144	856736639
5155	1135	856736652
5155	1158	856736725
5155	1157	856736822
5155	294	856737001
5155	57	856737002
5155	83	856737002
5155	310	856737002
5155	314	856737003
5155	858	856737044
5155	546	856737044
5155	340	856737044
5155	500	856737044
5155	265	856737045
5155	471	856737045
5155	547	856737081
5155	239	856737081
5155	880	856737082
5155	253	856737082
5155	392	856737082
5155	938	856737123
5155	879	856737123
5155	509	856737123
5155	163	856737123
5155	271	856737123
5155	334	856737123
5155	508	856737123
5155	937	856737165
5155	859	856737165
5155	731	856737165
5155	322	856737165
5156	2121	939646424
5156	2088	939646557
5156	2258	939646680
5156	849	939646733
5156	83	939646733
5156	265	939646733
5156	464	939646733
5156	479	939646733
5156	1983	939646784
5156	1926	939646784
5156	1774	939646784
5156	89	939646784
5156	435	939646784
5156	1330	939646820
5156	1085	939646820
5156	987	939646820
5156	1614	939646865
5156	1570	939646865
5156	953	939646865
5156	1990	939646902
5156	1547	939646902
5156	61	939646902
5156	1323	939646939
5156	785	939646939
5156	543	939646939
5156	471	939646939
5156	69	939646940
5156	1836	939646982
5156	1785	939646982
5156	1750	939646982
5156	1257	939646982
5156	1250	939646982
5156	1200	939646982
5156	480	939647015
5156	1448	939647016
5156	925	939647016
5156	1782	939647370
5156	650	939647370
5156	547	939647370
5156	544	939647370
5156	68	939647370
5156	1841	939647444
5156	1271	939647444
5156	557	939647444
5156	37	939647444
5156	409	939647444
5156	160	939647816
5156	1361	939647873
5156	950	939647873
5156	930	939647873
5156	500	939647873
5156	201	939647873
5156	1150	939648134
5156	1084	939648134
5156	134	939648134
5156	227	939648134
5156	235	939648134
5156	297	939648134
5156	1961	939654747
5156	1916	939654747
5156	1881	939654747
5156	1803	939654747
5156	1286	939654815
5156	1270	939654815
5156	64	939654815
5156	351	939654815
5156	53	939654828
5156	1273	939654896
5156	1112	939654896
5156	43	939654896
5156	47	939654896
5156	72	939654896
5156	665	939715233
5156	304	939715286
5156	1282	939715317
5156	70	939715317
5156	1306	939715324
5156	1731	939715369
5156	1420	939715369
5156	921	939715369
5156	619	939715369
5156	332	939715369
5156	794	939715380
5156	1302	939715414
5156	1204	939715414
5156	537	939715414
5156	1297	939715448
5156	1329	939715485
5156	526	939715485
5156	426	939715485
5156	797	939715591
5156	1268	939715591
5156	698	939715591
5156	1734	939715620
5156	1296	939715620
5156	1748	939715749
5156	1168	939715749
5156	1089	939715749
5156	1009	939715825
5156	562	939715859
5156	57	939715904
5156	161	939715904
5156	262	939715904
5156	450	939715904
5156	795	939715955
5156	846	939715955
5156	233	939715955
5156	120	939716218
5156	171	939716218
5156	687	939716327
5156	299	939716327
5156	340	939716327
5156	1118	939716472
5156	983	939716472
5156	1443	939716519
5156	848	939716519
5156	430	939716519
5156	1422	939716559
5156	291	939716559
5156	305	939716559
5156	379	939716559
5156	425	939716559
5156	498	939716661
5156	481	939716661
5156	1202	939716676
5157	3011	1162047944
5157	4450	1162047962
5157	1525	1162047985
5157	99	1162048002
5157	155	1162048012
5157	3851	1162048024
5157	4638	1162048034
5157	2543	1162048053
5157	4963	1162048087
5157	1735	1162048095
5157	1390	1162048144
5157	3904	1162048159
5157	3237	1162048162
5157	4662	1162048208
5157	1327	1162048275
5157	3271	1162048495
5157	2824	1162048501
5157	1983	1162048690
5157	3234	1162048723
5157	4357	1162048745
5157	1330	1162048752
5157	46	1162048773
5157	371	1162048796
5157	1222	1162048827
5157	2881	1162048832
5157	2051	1162048836
5157	3838	1162048858
5157	1197	1162048875
5157	352	1162048916
5157	5290	1162048948
5157	1306	1162048961
5157	2267	1162048979
5157	3327	1162048991
5157	4160	1162049047
5157	134	1162049056
5157	351	1162049069
5157	3503	1162049097
5157	3657	1162049117
5157	3028	1162049140
5157	2269	1162049153
5157	4792	1162049159
5157	4552	1162049178
5157	3186	1162049184
5157	2989	1162050036
5157	3594	1162050046
5157	5401	1162050052
5157	3273	1162050120
5157	2023	1162050129
5157	652	1162050135
5157	2016	1162050143
5157	3896	1162050159
5157	3326	1162050179
5157	2741	1162050185
5157	1110	1162050209
5157	3029	1162050228
5157	314	1162050357
5157	2121	1162050482
5157	4384	1162050501
5157	6244	1162050637
5157	173	1162050915
5157	1774	1162233253
5157	5567	1163954565
5157	4972	1163954582
5157	1376	1163954620
5157	5660	1163954693
5157	4627	1163954715
5157	544	1163954746
5157	5800	1163954786
5157	3756	1163954882
5158	546	830939391
5158	160	830939391
5158	549	830939438
5158	312	830939438
5158	334	830939488
5158	234	830939488
5158	297	830939505
5158	57	830939505
5158	193	830939521
5158	266	830939546
5158	72	830939546
5158	47	830939577
5158	83	830939598
5158	239	830939695
5158	262	830939733
5158	238	830939733
5158	92	830939748
5158	240	830939834
5159	1531	1100803337
5159	1185	1100803341
5159	723	1100803350
5159	1085	1100803352
5159	311	1100803362
5159	973	1100803365
5159	1016	1100803373
5159	2952	1100803381
5159	990	1100803384
5159	872	1100803388
5159	868	1100803399
5159	1850	1100803401
5159	1174	1100803422
5159	1757	1100803424
5159	1115	1100803431
5159	1098	1100803435
5159	521	1100803437
5159	1689	1100803540
5159	1257	1100803546
5159	1094	1100803549
5159	738	1100803557
5159	3675	1100803560
5159	3909	1100803567
5159	4164	1100803576
5159	1323	1100803579
5159	61	1100803583
5159	962	1100803585
5159	2299	1100803617
5159	3054	1100803619
5159	3096	1100803624
5159	2560	1100803627
5159	2885	1100803648
5159	1822	1100803664
5159	1991	1100803667
5159	1805	1100803669
5159	2143	1100803678
5159	2099	1100803683
5159	1590	1100803686
5159	1238	1100803701
5159	1000	1100803705
5159	812	1100803711
5159	786	1100803714
5159	865	1100803718
5159	1425	1100803720
5159	514	1100803734
5159	517	1100803739
5159	4523	1100803749
5159	3817	1100803807
8814	950	964980499
8814	669	964980499
8814	2169	964980523
8814	2023	964980523
8814	1537	964980523
8814	2719	964980668
8814	2741	964980683
8814	2847	964980694
8814	2188	964980868
8814	126	964980868
8814	421	964980868
8814	1165	964980875
8814	1375	964980896
8814	238	964980908
8814	849	964980924
8814	351	964980962
8814	2071	964980985
8814	1185	964980985
8814	227	964980985
8814	2467	964981093
8814	1840	964981093
8814	2476	964981107
8814	1193	964981107
8814	1337	964981125
8814	1222	964981125
8814	2626	964981144
8814	2001	964981144
8814	836	964981179
8814	234	964981179
8814	328	964981179
8814	513	964981179
8814	2338	964981208
8814	221	964981208
8814	473	964981208
8814	2892	964981220
8814	1358	964981230
8814	39	964981247
8814	1961	964981265
8814	1927	964981278
8814	902	964981327
8814	859	964981327
8814	790	964981404
8814	994	964981442
8814	1451	964981497
8814	742	964981529
8814	2778	964981589
8814	2200	964981680
8814	1672	964981680
8814	875	964981680
8814	854	964981680
8814	261	964981680
8814	2146	964981710
8814	1688	964981710
8814	1661	964981710
8814	1600	964981710
8814	1524	964981710
8814	1488	964981710
8814	362	964981710
8814	2648	964981725
8814	1645	964981725
8814	1611	964981725
8814	1566	964981747
8814	2653	964981775
8814	1718	964981775
8814	596	964981775
8814	806	964981775
8814	1445	964981780
8814	2617	964981799
8814	2616	964981799
8814	939	964981827
8814	937	964981827
8814	2881	964981855
8814	2064	964981855
8814	954	964981855
8814	2346	964981872
8814	2259	964981872
8814	938	964981872
8814	2263	964981888
8814	1983	964981888
8814	1547	964981888
8814	2810	964981909
8814	1029	964981909
8814	962	964981909
8814	960	964981909
8814	435	964981909
8814	2261	964982176
8814	1475	964982176
8814	134	964982176
8814	755	964982176
8814	2262	964982191
8814	1519	964982211
8814	42	964982224
8814	1372	964982242
8814	1949	964982242
8814	1870	964982242
8814	2758	964982271
8814	2681	964982271
8814	1370	964982271
8814	546	964982271
8814	2236	964982290
8814	1220	964982290
8814	1013	964982290
8814	1850	964982310
8814	1735	964982310
8814	1123	964982310
8814	312	964982310
8814	2618	964982328
8814	1948	964982328
8814	1229	964982346
8814	455	964982346
8814	2833	964982363
8814	404	964982363
8814	2030	964982377
8814	1570	964982400
8814	840	964982400
8814	99	964982400
8814	629	964982400
8814	2843	964982417
8814	1812	964982462
8814	738	964982475
8814	2424	964982495
8814	1366	964982495
8814	1858	964982513
8814	895	964982513
8814	1620	964982529
8814	545	964982546
8814	1560	964982563
8814	344	964982563
8814	583	964982563
8814	2016	964982588
8814	1902	964982588
8814	1606	964982588
8814	357	964982588
8814	2031	964982620
8814	1886	964982620
8814	1300	964982620
8814	1210	964982620
8814	1601	964982653
8814	1099	964982653
8814	827	964982653
8814	521	964982653
8814	631	964982653
8814	820	964982681
8814	2225	964982703
8814	2120	964982703
8814	1020	964982703
8814	37	964982703
8814	2323	964982791
8814	1641	964982791
8814	1639	964982791
8814	1561	964982791
8814	828	964982791
8814	822	964982791
8814	1643	964982838
8814	1603	964982838
8814	1597	964982838
8814	1587	964982838
8814	550	964982838
8814	588	964982838
8814	825	964982855
8814	1621	964982876
8814	821	964982876
8814	3036	964982903
8814	1549	964982903
8814	826	964982903
8814	83	964982931
8814	557	964982931
8814	1257	964982951
8814	953	964982951
8814	867	964982951
8814	294	964982967
8814	1731	964982989
8814	1990	964983000
8814	1115	964983017
8814	1364	964983034
8814	796	964983034
8814	797	964983056
8814	1259	964983056
8814	2015	964983080
8814	1834	964983094
8814	2470	964983108
8814	1832	964983123
8814	769	964983219
8814	948	964983250
8814	1778	964983263
8814	2269	964983282
8815	314	1445714835
8815	7406	1445714841
8815	8862	1445714851
8815	8584	1445714854
8815	8097	1445714874
8815	8500	1445714882
8815	2719	1445714885
8815	7802	1445714891
8815	7292	1445714926
8815	7810	1445714938
8815	7357	1445714941
8815	4638	1445714952
8815	5335	1445714960
8815	8339	1445714966
8815	7188	1445714974
8815	6836	1445714980
8815	6288	1445715013
8815	328	1445715029
8815	6350	1445715064
8815	6745	1445715141
8815	8410	1445715145
8815	7044	1445715154
8815	7624	1445715166
8816	1013	1306463323
8816	1611	1306463559
8816	1093	1306463561
8816	733	1306463567
8816	1001	1306463569
8816	1588	1306463572
8816	67	1306463578
8816	622	1306463595
8816	2810	1306463603
8816	693	1306463611
8816	582	1306463619
8816	1010	1306463624
8816	871	1306463627
8816	1745	1306463631
8816	2452	1306463638
8816	4618	1306463670
8816	5108	1306463684
8816	4082	1306463708
8816	773	1306463718
8816	3375	1306463770
8816	7148	1306463815
8816	4145	1306463825
8816	2184	1306463925
8816	5534	1306463993
8816	1229	1306464003
8816	4087	1306464021
8816	5080	1306464036
8816	2316	1306464054
8816	7219	1306464164
8816	1537	1306464175
8816	1039	1306464189
8817	3653	1007569424
8817	3206	1007569424
8817	3186	1007569424
8817	3600	1007569445
8817	3528	1007569445
8817	3614	1007569465
8817	3236	1007569465
8817	3201	1007569465
8817	3454	1007569586
8817	3259	1007569586
8817	3213	1007574470
8817	3281	1007574509
8817	3609	1007574532
8817	3517	1007574532
8817	2543	1007574542
8817	180	945078428
8817	721	945078446
8817	1797	945078467
8817	1041	945078467
8817	398	945078467
8817	2269	945078528
8817	2079	945078542
8817	172	945078571
8817	552	945078587
8817	641	945078601
8817	508	945078636
8817	1538	945078690
8817	1021	945078690
8817	363	945078690
8817	2240	945078708
8817	2179	945078814
8817	1993	945078863
8817	2281	945078946
8817	858	945078946
8817	1488	945078967
8817	940	945078967
8817	2064	945079013
8817	1585	945079052
8817	220	945079078
8817	481	945079106
8817	665	945079106
8817	1338	945079143
8817	1835	945079164
8817	315	945079182
8817	822	945079232
8817	863	945079259
8817	198	945079259
8817	261	945079259
8817	435	945079259
8817	522	945079301
8817	854	945079483
8817	1587	945079521
8817	738	945079521
8817	1468	945079653
8817	1026	945079653
8817	1020	945079653
8817	718	945079653
8817	733	945079670
8817	543	945079670
8817	1694	945079729
8817	953	945079729
8817	1152	945079767
8817	2058	945079790
8817	1193	945079790
8817	1257	945079837
8817	723	945079837
8817	1899	945079858
8817	466	945079872
8817	1337	945079889
8817	1238	945079906
8817	583	945079906
8817	2333	945079920
8817	1329	945079956
8817	294	945173350
8817	1983	945173385
8817	80	945173425
8817	68	945173447
8817	1163	945173492
8817	238	945173513
8817	2127	945173553
8817	739	945173602
8817	838	945173654
8817	856	945173692
8817	1110	945173766
8817	731	945173902
8817	727	945173902
8817	729	945173989
8817	1684	945174008
8817	988	945174008
8817	944	945174025
8817	1392	945174134
8817	450	945174290
8817	1323	945629015
8817	226	945629040
8817	340	945629063
8817	1428	945629179
8817	1741	945629238
8817	2650	964538243
8817	2562	964538329
8817	2668	964538351
8817	89	964538444
